150, 9
1.000000000000000021e-03 1.057237461500000059e-01 2.469478150300000072e-09 4.287240692399999829e-14 4.842251559300000258e-02 1.406043059499999937e-06 6.696294295200000413e-01 1.690624070499999743e-01 3.603934307299999980e-16 7.137968138500000274e-03
1.131595665278606506e-03 1.057237669699999938e-01 1.927138797199999888e-09 3.345688369000000115e-14 4.842252517500000158e-02 1.591629991700000084e-06 6.696292739800000504e-01 1.690624386000000035e-01 3.603936570700000133e-16 7.137876677600000011e-03
1.280508749677332445e-03 1.057237900499999883e-01 1.504902375899999986e-09 2.612646254300000102e-14 4.842253578200000214e-02 1.801115260300000311e-06 6.696290989099999980e-01 1.690624741600000036e-01 3.603939091800000046e-16 7.137773436500000242e-03
1.449018150486197989e-03 1.057238157500000053e-01 1.176171480099999993e-09 2.041938673399999936e-14 4.842254757899999706e-02 2.037309585800000067e-06 6.696289019100000184e-01 1.690625142000000136e-01 3.603941908200000158e-16 7.137657030100000126e-03
1.639702658000208400e-03 1.057238447100000006e-01 9.181648369100000412e-10 1.594015142399999872e-14 4.842256086500000556e-02 2.305835107999999890e-06 6.696286782600000542e-01 1.690625596799999741e-01 3.603945089500000055e-16 7.137524687999999978e-03
1.855480420138845869e-03 1.057238791200000028e-01 6.994901153000000306e-10 1.206560078100000044e-14 4.842257664400000106e-02 2.626742056100000149e-06 6.696284112099999408e-01 1.690626140100000008e-01 3.567344531100000243e-16 7.137366528499999863e-03
2.099653600438446295e-03 1.057239161299999980e-01 5.457981065500000379e-10 9.414538925299999397e-15 4.842259361000000178e-02 2.973632715200000130e-06 6.696281227600000552e-01 1.690626726999999996e-01 3.567348567500000037e-16 7.137195561699999705e-03
2.375958912842764982e-03 1.057239576999999958e-01 4.263625947900000329e-10 7.354374577899999804e-15 4.842261266299999894e-02 3.364405172500000212e-06 6.696277979700000493e-01 1.690627388000000009e-01 3.567353105100000158e-16 7.137002966800000230e-03
2.688624806652943795e-03 1.057240047600000177e-01 3.328832170900000238e-10 5.741932954099999699e-15 4.842263422299999953e-02 3.807550344599999655e-06 6.696274297600000036e-01 1.690628137500000128e-01 3.567358243499999793e-16 7.136784559000000118e-03
3.042436176769003440e-03 1.057240577500000167e-01 2.601098599000000069e-10 4.486653651899999670e-15 4.842265850300000313e-02 4.307310338800000017e-06 6.696270145899999582e-01 1.690628982500000099e-01 3.567364032699999426e-16 7.136538247699999830e-03
3.442807589518620971e-03 1.057241215899999975e-01 1.979044230599999952e-10 3.391677122200000190e-15 4.842268774899999989e-02 4.909878225299999896e-06 6.696265140899999579e-01 1.690630001399999749e-01 3.531112620999999945e-16 7.136241266200000176e-03
3.895866144687560543e-03 1.057241899699999932e-01 1.545588521799999978e-10 2.648818838400000096e-15 4.842271907100000050e-02 5.555746715000000176e-06 6.696259776799999841e-01 1.690631093399999896e-01 3.531120017800000128e-16 7.135922943200000146e-03
4.408545241834121130e-03 1.057242673599999988e-01 1.206852271200000121e-10 2.068291622599999985e-15 4.842275452300000282e-02 6.287124037199999903e-06 6.696253702900000215e-01 1.690632329900000064e-01 3.531128391299999823e-16 7.135562476100000377e-03
4.988690685844117227e-03 1.057243548300000197e-01 9.425625084099999550e-11 1.615351418200000113e-15 4.842279458999999842e-02 7.113975475700000803e-06 6.696246836500000521e-01 1.690633727799999986e-01 3.531137855800000131e-16 7.135154953399999896e-03
5.645180755516962870e-03 1.057244537399999879e-01 7.362283044400000411e-11 1.261735888499999940e-15 4.842283989400000821e-02 8.049112984100000102e-06 6.696239071099999718e-01 1.690635308700000061e-01 3.531148558200000026e-16 7.134694060600000297e-03
6.388062072657204812e-03 1.057245726299999994e-01 5.603494871099999936e-11 9.541258160100000632e-16 4.842289435299999834e-02 9.173383787500000026e-06 6.696229735299999986e-01 1.690637209300000221e-01 3.495245744699999772e-16 7.134139951299999990e-03
7.228703350949580546e-03 1.057246924799999932e-01 4.489435732900000011e-11 7.693881773399999746e-16 4.842294925099999842e-02 1.030686548900000001e-05 6.696220323199999491e-01 1.690639125500000006e-01 3.531174394000000123e-16 7.133581302200000217e-03
8.179969377519484899e-03 1.057248357899999991e-01 3.506277515499999721e-11 6.008951763399999996e-16 4.842301488999999765e-02 1.166219389500000032e-05 6.696209069099999800e-01 1.690641416700000010e-01 3.531189901999999954e-16 7.132913313499999672e-03
9.256417889712790711e-03 1.057249979000000062e-01 2.738492166999999870e-11 4.693128465599999597e-16 4.842308914500000061e-02 1.319550616900000080e-05 6.696196337099999951e-01 1.690644008799999931e-01 3.531207446100000081e-16 7.132157603300000315e-03
1.047452236000634244e-02 1.057251584599999961e-01 2.252983003399999967e-11 3.911268416799999779e-16 4.842316268699999732e-02 1.471414121600000072e-05 6.696183727100000205e-01 1.690646576100000020e-01 3.604090140400000138e-16 7.131409126900000069e-03
1.185292409844701696e-02 1.057253385000000018e-01 1.851302880099999961e-11 3.255649309600000471e-16 4.842324515399999696e-02 1.641714067100000059e-05 6.696169586200000357e-01 1.690649455000000079e-01 3.678372935400000222e-16 7.130569784500000348e-03
1.341271753067898274e-02 1.057255529299999802e-01 1.483134718600000146e-11 2.625045065099999784e-16 4.842334337100000219e-02 1.844539293799999920e-05 6.696152744699999104e-01 1.690652883800000394e-01 3.716060454500000431e-16 7.129570137500000106e-03
1.517777301732271475e-02 1.057258101300000003e-01 1.157452091700000022e-11 2.048598354699999944e-16 4.842346117500000158e-02 2.087816943900000006e-05 6.696132544199999703e-01 1.690656996400000112e-01 3.716089745799999768e-16 7.128371116099999939e-03
1.717510215498498430e-02 1.057260830200000001e-01 9.270826608899999359e-12 1.651451051799999889e-16 4.842358616800000043e-02 2.345940989699999918e-05 6.696111110900000440e-01 1.690661360000000057e-01 3.754143375699999948e-16 7.127098922699999853e-03
1.943527114929826174e-02 1.057263891200000000e-01 7.428204993000000073e-12 1.331748586600000085e-16 4.842372637399999791e-02 2.635485030900000162e-05 6.696087068799999598e-01 1.690666254700000093e-01 3.792563246999999890e-16 7.125671872199998945e-03
2.199286858606027892e-02 1.057267098500000169e-01 6.109654816100000162e-12 1.109516780700000033e-16 4.842387327999999463e-02 2.938868057800000000e-05 6.696061877500000259e-01 1.690671383400000061e-01 3.870468549799999822e-16 7.124176614700000396e-03
2.488703475902785331e-02 1.057270942899999899e-01 4.892249035600000191e-12 8.941493770599999945e-17 4.842404936699999662e-02 3.302513293600000001e-05 6.696031682399999907e-01 1.690677530799999939e-01 3.910004033799999972e-16 7.122384348100000047e-03
2.816206065495399299e-02 1.057274969000000092e-01 4.021986359900000316e-12 7.445743449700000086e-17 4.842423377800000178e-02 3.683349992099999389e-05 6.696000059900000245e-01 1.690683968900000000e-01 3.990160104399999907e-16 7.120507351400000122e-03
3.186806576245913153e-02 1.057279473700000055e-01 3.304154774799999745e-12 6.195627575500000504e-17 4.842444010900000262e-02 4.109453831700000183e-05 6.695964678600000441e-01 1.690691172200000092e-01 4.071848896700000074e-16 7.118407250500000290e-03
3.606176507761233579e-02 1.057284487699999970e-01 2.715581966899999808e-12 5.157470674399999760e-17 4.842466976999999784e-02 4.583740578899999897e-05 6.695925296400000448e-01 1.690699190000000129e-01 4.155097960699999948e-16 7.116069674699999903e-03
4.080733704412155272e-02 1.057290092500000056e-01 2.230707304900000198e-12 4.290983015300000116e-17 4.842492648800000160e-02 5.113902989600000880e-05 6.695881274699999608e-01 1.690708152300000044e-01 4.239935977299999956e-16 7.113456709400001188e-03
4.617740571069105932e-02 1.057296337799999847e-01 1.832741165999999877e-12 3.570648436299999888e-17 4.842521254800000174e-02 5.704662333599999939e-05 6.695832221399999895e-01 1.690718139100000073e-01 4.326391746700000241e-16 7.110545085200000066e-03
5.225415213602958853e-02 1.057303295700000034e-01 1.506058043500000036e-12 2.971739692999999791e-17 4.842553124500000028e-02 6.362823359399999977e-05 6.695777571399998962e-01 1.690729265300000006e-01 4.414494879800000174e-16 7.107301264299999317e-03
5.913057204993992649e-02 1.057310547800000000e-01 1.268643319600000005e-12 2.551415632100000017e-17 4.842586341599999789e-02 7.048809863299999477e-05 6.695720610900000036e-01 1.690740861900000003e-01 4.549739276200000006e-16 7.103920302299999816e-03
6.691189901715635657e-02 1.057319154000000011e-01 1.042098148599999958e-12 2.122520833099999541e-17 4.842625761100000092e-02 7.862886122399999941e-05 6.695653014600000397e-01 1.690754623800000134e-01 4.642086285199999649e-16 7.099908035499999902e-03
7.571721488337398998e-02 1.057329409400000059e-01 8.345365738800000136e-13 1.710531545000000089e-17 4.842672734799999962e-02 8.832967508900000210e-05 6.695572464500000320e-01 1.690771023000000040e-01 4.688996359999999737e-16 7.095126879799999557e-03
8.568127214899481925e-02 1.057340185600000038e-01 6.854963733500000371e-13 1.422913955799999890e-17 4.842722093599999972e-02 9.852305782900000312e-05 6.695487824300000446e-01 1.690788254900000009e-01 4.783999869000000334e-16 7.090102955999999686e-03
9.695655615935915017e-02 1.057352214299999982e-01 5.629249984900000146e-13 1.183321380199999927e-17 4.842777189400000043e-02 1.099012275999999941e-04 6.695393346400000389e-01 1.690807489699999999e-01 4.880810058500000427e-16 7.084495096500000380e-03
1.097156186702726161e-01 1.057366501500000000e-01 4.509975518999999863e-13 9.540148499600000529e-18 4.842842630000000065e-02 1.234157751499999974e-04 6.695281129200000292e-01 1.690830335999999878e-01 4.930020574899999538e-16 7.077834299100000705e-03
1.241537185006413024e-01 1.057383659100000067e-01 3.518846772700000226e-13 7.443299901799999426e-18 4.842921218199999767e-02 1.396455123000000110e-04 6.695146366699998852e-01 1.690857772300000117e-01 4.930279818700000172e-16 7.069835289899999847e-03
1.404918096835460761e-01 1.057402922300000048e-01 2.750134238299999912e-13 5.817030332399999974e-18 4.843009450300000268e-02 1.578668630899999917e-04 6.694995066900000236e-01 1.690888575399999982e-01 4.930570890700000463e-16 7.060854691299999972e-03
1.589799228450476942e-01 1.057426066900000045e-01 2.094512762300000367e-13 4.402174224200000007e-18 4.843115461300000202e-02 1.797598563799999928e-04 6.694813279800000405e-01 1.690925585499999939e-01 4.881914892300000478e-16 7.050064482300001135e-03
1.799009915577833019e-01 1.057452355099999936e-01 1.595836773900000085e-13 3.332764275800000029e-18 4.843235870700000889e-02 2.046263581900000016e-04 6.694606802500000509e-01 1.690967622200000020e-01 4.833751783399999553e-16 7.037808746000000920e-03
2.035751822261108457e-01 1.057485752400000034e-01 1.155639317800000103e-13 2.367904333200000049e-18 4.843388842400000310e-02 2.362174767699999904e-04 6.694344487800000243e-01 1.691021026800000326e-01 4.691243608200000283e-16 7.022238706500000087e-03
2.303647937653694744e-01 1.057524237799999933e-01 8.369300381800000397e-14 1.682419091800000043e-18 4.843565119800000152e-02 2.726216216400000189e-04 6.694042208399999527e-01 1.691082567899999944e-01 4.552719859399999867e-16 7.004296512500000037e-03
2.606798020576922559e-01 1.057568563699999992e-01 6.061773761100000428e-14 1.195431435299999991e-18 4.843768148500000176e-02 3.145503391900000096e-04 6.693694056300000250e-01 1.691153448200000131e-01 4.418085170099999807e-16 6.983631470599999634e-03
2.949841340341697871e-01 1.057619649799999978e-01 4.389546563100000280e-14 8.491811539700000445e-19 4.844002141099999770e-02 3.628736200700000050e-04 6.693292807299999758e-01 1.691235138399999893e-01 4.287247816600000719e-16 6.959814795900000350e-03
3.338027673990300315e-01 1.057675400099999802e-01 3.260208879699999731e-14 6.226346767400000172e-19 4.844257498099999865e-02 4.156089953200000123e-04 6.692854923000000067e-01 1.691324287200000054e-01 4.202312942899999323e-16 6.933823570699999828e-03
3.777297646467454584e-01 1.057735635400000179e-01 2.483680839999999849e-14 4.712533744200000198e-19 4.844533397600000318e-02 4.725867270500000569e-04 6.692381812600000091e-01 1.691420607699999912e-01 4.160846838300000048e-16 6.905741452200000498e-03
4.274373643209654627e-01 1.057800081300000056e-01 1.940579770299999890e-14 3.681551469399999791e-19 4.844828583199999733e-02 5.335473475599999786e-04 6.691875630800000474e-01 1.691523661200000084e-01 4.161668678600000149e-16 6.875696321999999298e-03
4.836862686437171099e-01 1.057868350399999990e-01 1.554880390099999936e-14 2.968296590400000002e-19 4.845141280899999819e-02 5.981245235699999717e-04 6.691339419299999758e-01 1.691632828400000121e-01 4.204798534500000017e-16 6.843868731700000416e-03
5.473372849520150574e-01 1.057930081799999950e-01 1.344701137400000019e-14 2.633020658399999807e-19 4.845424033100000083e-02 6.565174666699999688e-04 6.690854558100000071e-01 1.691731541200000022e-01 4.378686144600000155e-16 6.815089110399999775e-03
6.193644990970618158e-01 1.057997891999999940e-01 1.162146417499999936e-14 2.333834088000000105e-19 4.845734628799999721e-02 7.206605478300000343e-04 6.690321951300000070e-01 1.691839974500000121e-01 4.559333121399999638e-16 6.783475468699999567e-03
7.008701824056906560e-01 1.058060800999999912e-01 1.056157457200000075e-14 2.202849614900000035e-19 4.846022774799999683e-02 7.801673866799998820e-04 6.689827841200000069e-01 1.691940570200000105e-01 4.842773302700000101e-16 6.754146851300000046e-03
7.931016603333058690e-01 1.058122856800000067e-01 9.835998513000000115e-15 2.143795757299999901e-19 4.846307013000000080e-02 8.388672336900001615e-04 6.689340432100000511e-01 1.692039801699999901e-01 5.193964229099999758e-16 6.725215969100000434e-03
8.974704009584348885e-01 1.058183342299999913e-01 9.381648354900000056e-15 2.149684114499999962e-19 4.846584059200000072e-02 8.960817865500000055e-04 6.688865355999999984e-01 1.692136522300000112e-01 5.624090709200000295e-16 6.697017130799999725e-03
1.015573615440418020e+00 1.058248425699999801e-01 8.932618176200000142e-15 2.151176702400000040e-19 4.846882164900000872e-02 9.576454882999999594e-04 6.688354167200000200e-01 1.692240595099999967e-01 6.087236822100000255e-16 6.666674765500000231e-03
1.149218701003699827e+00 1.058317063399999980e-01 8.513128608400000562e-15 2.154078887300000095e-19 4.847196550599999765e-02 1.022571280000000079e-03 6.687815061699999841e-01 1.692350351399999897e-01 6.585713659399999703e-16 6.634675356099999782e-03
1.300450900512897690e+00 1.058390971699999933e-01 8.097669989700000635e-15 2.152188483600000117e-19 4.847535077600000075e-02 1.092482658599999929e-03 6.687234559000000411e-01 1.692468535699999943e-01 7.122035823400000384e-16 6.600218744100000076e-03
1.471584601928055847e+00 1.058470958600000039e-01 7.682625236700000016e-15 2.144127943400000106e-19 4.847901446899999939e-02 1.168143919699999927e-03 6.686606312699999721e-01 1.692596440199999885e-01 7.698866689999999616e-16 6.562928237600001297e-03
1.665238756632531736e+00 1.058563730699999955e-01 7.122649137799999503e-15 2.074106466099999912e-19 4.848326377300000295e-02 1.255899015100000017e-03 6.685877646600000279e-01 1.692744788999999972e-01 8.239483347900000124e-16 6.519677148400000385e-03
1.884376958659309764e+00 1.058663877299999972e-01 6.593730744999999825e-15 2.002953403900000045e-19 4.848785085400000167e-02 1.350629764899999785e-03 6.685091059000000113e-01 1.692904930000000141e-01 8.815404539199999588e-16 6.472988029199999889e-03
2.132352798169763641e+00 1.058771565600000047e-01 6.098497601899999528e-15 1.932034344900000256e-19 4.849278337500000091e-02 1.452494437799999949e-03 6.684245235700000398e-01 1.693077130800000052e-01 9.428766002400001529e-16 6.422782875699999637e-03
2.412961183253611974e+00 1.058897763600000069e-01 5.502065058300000004e-15 1.806589824199999949e-19 4.849856370499999736e-02 1.571867764600000080e-03 6.683254031399999961e-01 1.693278929600000038e-01 9.986859415800000452e-16 6.363948384499999895e-03
2.730496415455325288e+00 1.059033208699999978e-01 4.965231718599999982e-15 1.689432476300000071e-19 4.850476758499999708e-02 1.699988093899999905e-03 6.682190197399999754e-01 1.693495515100000015e-01 1.057582077200000083e-15 6.300802834499999797e-03
3.089817907788019902e+00 1.059179892799999995e-01 4.474677156400000214e-15 1.577446720700000116e-19 4.851148625400000108e-02 1.838739686599999987e-03 6.681038088099999772e-01 1.693730072400000120e-01 1.119730686600000060e-15 6.232417546400000410e-03
3.496424550953136645e+00 1.059324274100000157e-01 4.130035757200000072e-15 1.517211725499999956e-19 4.851809944700000155e-02 1.975313042000000074e-03 6.679904065799999735e-01 1.693960947400000028e-01 1.196422084399999932e-15 6.165105827299999924e-03
3.956538865832267771e+00 1.059506769700000045e-01 3.632017104200000308e-15 1.373721226800000104e-19 4.852645841099999940e-02 2.147939467600000138e-03 6.678470681100000528e-01 1.694252769500000089e-01 1.254463026500000201e-15 6.080024945899999665e-03
4.477202230082129475e+00 1.059702878599999981e-01 3.195693056499999989e-15 1.244276686999999905e-19 4.853544091300000113e-02 2.333443001400000057e-03 6.676930372999999586e-01 1.694566360000000216e-01 1.315166863099999916e-15 5.988597436500000225e-03
5.066382636136649076e+00 1.059930269399999986e-01 2.745656727699999833e-15 1.093911508299999996e-19 4.854585623700000130e-02 2.548536720599999927e-03 6.675144366399999862e-01 1.694929972199999968e-01 1.365978710999999918e-15 5.882586070500000347e-03
5.733096629695032753e+00 1.060159340799999850e-01 2.413673753300000161e-15 9.897045823799999968e-20 4.855634853299999748e-02 2.765220047399999815e-03 6.673345160800000508e-01 1.695296271600000015e-01 1.431819428600000038e-15 5.775791248599999698e-03
6.487547294786288887e+00 1.060441761300000146e-01 2.025326645799999946e-15 8.446214145999999384e-20 4.856928440800000607e-02 3.032367411299999923e-03 6.671126933000000037e-01 1.695747879700000016e-01 1.473381695600000093e-15 5.644124656800000167e-03
7.341280397070116592e+00 1.060746499900000056e-01 1.700176930100000061e-15 7.210489860199999818e-20 4.858324252099999185e-02 3.320625706500000222e-03 6.668733412800000870e-01 1.696235175700000208e-01 1.516169364899999908e-15 5.502053304299999933e-03
8.307361074919350941e+00 1.061075278499999941e-01 1.426997792600000069e-15 6.154031162700000204e-20 4.859830173899999661e-02 3.631623733000000163e-03 6.666151075299999729e-01 1.696760913300000007e-01 1.560227595099999905e-15 5.348774418799999604e-03
